-2.5,-2.0,0.002334058753958992,0.01118772457211035,6.778554620166106e-07,0.011428604981703687
-2.5,-1.85,0.0016806211416395943,0.01217147895252421,6.619884811457157e-07,0.012286960069589816
-2.5,-1.7000000000000002,0.0008171772419646608,0.013147424484327083,6.406859660645483e-07,0.013172795816619445
-2.5,-1.5500000000000003,-0.00029115693835475185,0.014069500936130524,6.135475230904558e-07,0.014072513255668667
-2.5,-1.4000000000000004,-0.001675804264672735,0.014873948725590036,5.802565578594424e-07,0.014968055015989034
-2.5,-1.2500000000000004,-0.003358398282774113,0.015476719630975721,5.406096517053069e-07,0.015836909100384083
-2.5,-1.1000000000000005,-0.005341587325502957,0.01577299993649508,4.945457256265594e-07,0.01665293014448878
-2.5,-0.9500000000000006,-0.007597086259041631,0.015640989377344587,4.4217247836889014e-07,0.017388394650600783
-2.5,-0.8000000000000007,-0.010052438401937851,0.014952641270505187,3.8378719087059777e-07,0.018017574724042702
-2.5,-0.6500000000000008,-0.01258017078091087,0.01359372743597128,3.1988889724066595e-07,0.018521612310560084
-2.5,-0.5000000000000009,-0.014995599322204869,0.011493285104214372,2.5117924467094656e-07,0.01889348039885606
-2.5,-0.350000000000001,-0.017070732314942,0.008657506915259478,1.7855015906534056e-07,0.019140593715662294
-2.5,-0.20000000000000107,-0.01856876223891823,0.005196580120330986,1.0305766911674929e-07,0.019282203609627083
-2.5,-0.050000000000001155,-0.01929484481256628,0.001329159268901177,2.5882782852996745e-08,0.019340571364460556
-2.5,0.09999999999999876,-0.0191472485933456,-0.0026461372521551655,-5.171807464325386e-08,0.019329231000101716
-2.5,0.24999999999999867,-0.018147040964538036,-0.006408254239189969,-1.2846915136806348e-07,0.019245280413109654
-2.5,0.3999999999999986,-0.016431781352090957,-0.009679986479305309,-2.031331582434612e-07,0.019071066479977482
-2.5,0.5499999999999985,-0.014216406507165436,-0.012277388218553651,-2.7456568702481555e-07,0.018784048432684636
-2.5,0.6999999999999984,-0.011739842427143835,-0.01412684926626826,-3.4176166586446744e-07,0.018368227201415805
-2.5,0.8499999999999983,-0.009218440534599739,-0.015251529569442314,-4.0389036745438315e-07,0.017821021302401617
-2.5,0.9999999999999982,-0.006818419420547558,-0.015740533223438234,-4.603169902495025e-07,0.017153869235964073
-2.5,1.1499999999999981,-0.004648088822116678,-0.015715545206347315,-5.106104537421118e-07,0.016388504846133925
-2.5,1.299999999999998,-0.002763753349651001,-0.015304264793909337,-5.545385098817047e-07,0.015551811912677986
-2.5,1.449999999999998,-0.0011819287905829748,-0.014623621685559229,-5.920523713802271e-07,0.014671307617894633
-2.5,1.5999999999999979,0.00010756661777876078,-0.013771665240464854,-6.232636930545624e-07,0.013772085334514373
-2.5,1.7499999999999978,0.0011305036836817956,-0.01282548675266849,-6.484169165012855e-07,0.012875214539654768
-2.5,1.8999999999999977,0.001920031723971686,-0.011842600955474212,-6.678597816701713e-07,0.011997238001210657
-2.35,-2.0,0.003437556942641409,0.012463281433583294,7.476323367625531e-07,0.012928657408468922
-2.35,-1.85,0.00281467201188011,0.013724276968042579,7.328643800251139e-07,0.014009930669603453
-2.35,-1.7000000000000002,0.0019432702809117565,0.01502118219598254,7.119144993682875e-07,0.015146359775748098
-2.35,-1.5500000000000003,0.0007698914744804881,0.016305957436413734,6.842435279904375e-07,0.016324122679911568
-2.35,-1.4000000000000004,-0.0007600846105727784,0.017506332005752426,6.494026853266451e-07,0.017522824810303424
-2.35,-1.2500000000000004,-0.0026951842735109875,0.01851952578331288,6.070725862755554e-07,0.01871461604937458
-2.35,-1.1000000000000005,-0.005065633819153123,0.019207405196421466,5.5710331616365e-07,0.01986416523993974
-2.35,-0.9500000000000006,-0.00786508329962508,0.019396318687469903,4.995521973733391e-07,0.020930282228997486
-2.35,-0.8000000000000007,-0.011026784093888173,0.01888677630727531,4.3471513297698907e-07,0.021870077432950677
-2.35,-0.6500000000000008,-0.014398573103185227,0.01747934492671973,3.6314707877034836e-07,0.022646112394998124
-2.35,-0.5000000000000009,-0.01772717828964168,0.015021172545015456,2.856674716910723e-07,0.02323550031356061
